state,state_code,year,total_consumption_mwh,prev_year_consumption,yoy_change_mwh,yoy_change_pct,new_dc_count,new_dc_capacity_mw,new_dc_energy_mwh,cumulative_dc_count,cumulative_dc_capacity,cumulative_dc_energy
Utah,UT,2019,31142565.02,31242408.0,-99842.98000000045,-0.3195751748712853,0.0,0.0,0.0,4.0,20.0,159432.0
Utah,UT,2020,31663156.99,31142565.02,520591.9699999988,1.6716412718916072,0.0,0.0,0.0,4.0,20.0,159432.0
Utah,UT,2021,32677627.01,31663156.99,1014470.0200000032,3.2039446360967663,2.0,248.0,1524083.455011771,6.0,268.0,1683515.455011771
Utah,UT,2022,33365501.01,32677627.01,687874.0,2.105030453372569,0.0,0.0,0.0,6.0,268.0,1683515.455011771
Utah,UT,2023,33343537.01,33365501.01,-21964.0,-0.0658284735284423,0.0,0.0,0.0,6.0,268.0,1683515.455011771
Utah,UT,2024,34688082.98,33343537.01,1344545.969999995,4.032403549739653,0.0,0.0,0.0,6.0,268.0,1683515.455011771
Vermont,VT,2001,5585446.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2002,5629263.0,5585446.0,43817.0,0.7844852497007402,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2003,5352429.0,5629263.0,-276834.0,-4.91776632216331,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2004,5663772.0,5352429.0,311343.0,5.816854366494165,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2005,5883053.0,5663772.0,219281.0,3.871642431934054,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2006,5795029.0,5883053.0,-88024.0,-1.496229933675593,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2007,5864006.0,5795029.0,68977.0,1.1902787716851806,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2008,5741204.0,5864006.0,-122802.0,-2.0941656608127617,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2009,5496513.0,5741204.0,-244691.0,-4.262015423942434,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2010,5594833.0200000005,5496513.0,98320.02000000048,1.7887708079649858,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2011,5550184.0,5594833.0200000005,-44649.02000000048,-0.7980402603686728,1.0,1.0,7891.883999999999,1.0,1.0,7891.883999999999
Vermont,VT,2012,5510764.0,5550184.0,-39420.0,-0.7102467233518744,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2013,5587712.0,5510764.0,76948.0,1.3963218167208755,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2014,5569860.99,5587712.0,-17851.009999999776,-0.3194690420694512,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2015,5521109.01,5569860.99,-48751.98000000045,-0.8752818084244585,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2016,5516450.01,5521109.01,-4659.0,-0.0843852202802277,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2017,5423662.0,5516450.01,-92788.00999999978,-1.682023943510725,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2018,5530947.989999999,5423662.0,107285.98999999928,1.97810980846519,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2019,5427663.99,5530947.989999999,-103283.99999999908,-1.8673833163272808,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2020,5331458.010000001,5427663.99,-96205.97999999952,-1.7725117136442248,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2021,5412696.0200000005,5331458.010000001,81238.00999999978,1.5237484726996802,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2022,5470471.01,5412696.0200000005,57774.98999999929,1.0673976477991698,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2023,5364023.01,5470471.01,-106448.0,-1.9458653524607563,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Vermont,VT,2024,5458947.0,5364023.01,94923.99000000022,1.769641737610671,0.0,0.0,0.0,1.0,1.0,7891.883999999999
Virginia,VA,2001,96453175.0,,,,2.0,57.0,454381.19999999995,7.0,261.6,2041903.44
Virginia,VA,2002,100618570.0,96453175.0,4165395.0,4.318567014512483,0.0,0.0,0.0,7.0,261.6,2041903.44
Virginia,VA,2003,101509731.0,100618570.0,891161.0,0.8856824341669733,0.0,0.0,0.0,7.0,261.6,2041903.44
Virginia,VA,2004,105424173.0,101509731.0,3914442.0,3.856223399902419,0.0,0.0,0.0,7.0,261.6,2041903.44
Virginia,VA,2005,108849552.0,105424173.0,3425379.0,3.2491400240815738,0.0,0.0,0.0,7.0,261.6,2041903.44
Virginia,VA,2006,106721241.0,108849552.0,-2128311.0,-1.955277684560429,0.0,0.0,0.0,7.0,261.6,2041903.44
Virginia,VA,2007,111569552.0,106721241.0,4848311.0,4.542967224303548,1.0,36.4,267845.75999999995,8.0,298.0,2309749.1999999997
Virginia,VA,2008,110106337.01,111569552.0,-1463214.9899999946,-1.3114823567634246,0.0,0.0,0.0,8.0,298.0,2309749.1999999997
Virginia,VA,2009,108462463.0,110106337.01,-1643874.0100000054,-1.4929876468878505,1.0,36.4,267845.75999999995,9.0,334.4,2577594.96
Virginia,VA,2010,113806135.0,108462463.0,5343672.0,4.926747791076807,3.0,84.9,599525.64,12.0,419.3,3177120.5999999996
Virginia,VA,2011,110228264.99,113806135.0,-3577870.010000006,-3.1438287663490243,4.0,76.3,587407.6691999999,16.0,495.6,3764528.2692
Virginia,VA,2012,107794985.01,110228264.99,-2433279.9799999893,-2.207491862654954,1.0,0.83,6484.761082799999,17.0,496.43,3771013.0302827996
Virginia,VA,2013,110511827.01,107794985.01,2716841.999999985,2.520378846704183,1.0,26.4,188491.99146624,18.0,522.83,3959505.0217490396
Virginia,VA,2014,112098380.99,110511827.01,1586553.980000019,1.4356417977384943,2.0,41.7,294813.255402666,20.0,564.53,4254318.277151706
Virginia,VA,2015,112009044.99,112098380.99,-89336.0000000149,-0.0796942821216876,0.0,0.0,0.0,20.0,564.53,4254318.277151706
Virginia,VA,2016,112280665.01,112009044.99,271620.0199999958,0.2424982911194767,0.0,0.0,0.0,20.0,564.53,4254318.277151706
Virginia,VA,2017,111529732.01,112280665.01,-750932.9999999851,-0.6687999219928962,4.0,181.3,1182529.5380878032,24.0,745.83,5436847.815239509
Virginia,VA,2018,118166348.02,111529732.01,6636616.010000005,5.950535243288266,1.0,30.0,203697.7367843522,25.0,775.83,5640545.552023861
Virginia,VA,2019,118435379.99,118166348.02,269031.9699999839,0.2276722387616222,3.0,142.0,920917.4680020562,28.0,917.83,6561463.020025917
Virginia,VA,2020,117254388.0,118435379.99,-1180991.9899999946,-0.9971614817292864,2.0,168.0,1024839.9793546973,30.0,1085.83,7586302.999380615
Virginia,VA,2021,125245195.98,117254388.0,7990807.980000004,6.81493299849896,2.0,96.0,606119.6449326351,32.0,1181.83,8192422.64431325
Virginia,VA,2022,132264617.03,125245195.98,7019421.049999997,5.6045431484021995,0.0,0.0,0.0,32.0,1181.83,8192422.64431325
Virginia,VA,2023,132318505.01,132264617.03,53887.97999998927,0.0407425517194568,2.0,80.4,486869.16245092463,34.0,1262.23,8679291.806764174
Virginia,VA,2024,138044772.0,132318505.01,5726266.99000001,4.327638820864282,2.0,132.0,799072.3985849061,36.0,1394.23,9478364.20534908
Washington,WA,2001,78495247.0,,,,2.0,3.0,22425.6,11.0,159.65,1129634.8499999999
Washington,WA,2002,75403856.0,78495247.0,-3091391.0,-3.9383161632703696,2.0,9.0,71744.4,13.0,168.65,1201379.25
Washington,WA,2003,78133501.0,75403856.0,2729645.0,3.620033702255227,2.0,5.5,43843.799999999996,15.0,174.15,1245223.05
Washington,WA,2004,79981608.0,78133501.0,1848107.0,2.365319582953284,0.0,0.0,0.0,15.0,174.15,1245223.05
Washington,WA,2005,83425200.0,79981608.0,3443592.0,4.3054798298128745,0.0,0.0,0.0,15.0,174.15,1245223.05
Washington,WA,2006,85033335.0,83425200.0,1608135.0,1.9276369730009637,0.0,0.0,0.0,15.0,174.15,1245223.05
Washington,WA,2007,85741947.0,85033335.0,708612.0,0.8333343623415453,1.0,4.5,30353.4,16.0,178.65,1275576.45
Washington,WA,2008,87332884.0,85741947.0,1590937.0,1.8554943708007936,0.0,0.0,0.0,16.0,178.65,1275576.45
Washington,WA,2009,90210001.98,87332884.0,2877117.980000004,3.294426850715252,0.0,0.0,0.0,16.0,178.65,1275576.45
Washington,WA,2010,90379970.02,90210001.98,169968.03999999166,0.1884137415690051,0.0,0.0,0.0,16.0,178.65,1275576.45
Washington,WA,2011,93724917.0,90379970.02,3344946.980000004,3.700982617342989,1.0,4.5,35513.477999999996,17.0,183.15,1311089.9279999998
Washington,WA,2012,92336440.97,93724917.0,-1388476.0300000012,-1.4814374602220253,0.0,0.0,0.0,17.0,183.15,1311089.9279999998
Washington,WA,2013,92882722.98,92336440.97,546282.0100000054,0.5916212540371701,0.0,0.0,0.0,17.0,183.15,1311089.9279999998
Washington,WA,2014,92140776.99,92882722.98,-741945.9900000095,-0.7987987067947708,0.0,0.0,0.0,17.0,183.15,1311089.9279999998
Washington,WA,2015,90116085.97,92140776.99,-2024691.019999996,-2.197388698187052,0.0,0.0,0.0,17.0,183.15,1311089.9279999998
Washington,WA,2016,88885316.0,90116085.97,-1230769.9699999988,-1.3657605706596343,0.0,0.0,0.0,17.0,183.15,1311089.9279999998
Washington,WA,2017,91948172.01,88885316.0,3062856.0099999905,3.4458515172517252,1.0,7.0,47152.25388526671,18.0,190.15,1358242.1818852667
Washington,WA,2018,90005790.99,91948172.01,-1942381.019999996,-2.1124737746703097,1.0,13.0,88269.01927321928,19.0,203.15,1446511.2011584858
Washington,WA,2019,91052795.98,90005790.99,1047004.9899999946,1.1632640283293785,0.0,0.0,0.0,19.0,203.15,1446511.2011584858
Washington,WA,2020,86706144.0,91052795.98,-4346651.979999989,-4.773771011880562,0.0,0.0,0.0,19.0,203.15,1446511.2011584858
Washington,WA,2021,88198668.0,86706144.0,1492524.0,1.7213589846643391,1.0,0.03,194.11828690583232,20.0,203.18,1446705.3194453917
Washington,WA,2022,90897319.98,88198668.0,2698651.980000004,3.0597423308025515,0.0,0.0,0.0,20.0,203.18,1446705.3194453917
Washington,WA,2023,89552629.99,90897319.98,-1344689.9900000095,-1.4793505356328212,0.0,0.0,0.0,20.0,203.18,1446705.3194453917
Washington,WA,2024,89981629.0,89552629.99,428999.01000000536,0.4790468019173866,0.0,0.0,0.0,20.0,203.18,1446705.3194453917
West Virginia,WV,2001,27669432.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2002,28463122.0,27669432.0,793690.0,2.8684723271514936,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2003,28296993.0,28463122.0,-166129.0,-0.5836640126827971,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2004,28918612.0,28296993.0,621619.0,2.196766985099795,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2005,30152069.0,28918612.0,1233457.0,4.265270407860515,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2006,32312126.0,30152069.0,2160057.0,7.163876548571178,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2007,34183839.0,32312126.0,1871713.0,5.792602442810479,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2008,34221103.0,34183839.0,37264.0,0.1090105766060974,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2009,30271329.0,34221103.0,-3949774.0,-11.541924876004144,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2010,32031803.0,30271329.0,1760474.0,5.8156481996545315,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2011,31238753.0,32031803.0,-793050.0,-2.4758206710999064,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2012,30817240.99,31238753.0,-421512.0100000016,-1.349324059126181,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2013,31399850.0,30817240.99,582609.0100000016,1.8905294286047691,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2014,32696106.0,31399850.0,1296256.0,4.128223542469152,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2015,32303026.0,32696106.0,-393080.0,-1.202222674467718,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2016,32076145.99,32303026.0,-226880.0099999979,-0.7023490926206044,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2017,31709019.0,32076145.99,-367126.9900000021,-1.1445483198463335,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2018,33646813.0,31709019.0,1937794.0,6.11117612941605,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2019,33247013.0,33646813.0,-399800.0,-1.1882254643255514,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2020,32076583.0,33247013.0,-1170430.0,-3.520406479824217,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2021,32777988.019999996,32076583.0,701405.0199999958,2.18665753768098,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2022,32986288.0,32777988.019999996,208299.98000000417,0.6354873882829742,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2023,32070686.99,32986288.0,-915601.0100000016,-2.7757018613309916,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia,WV,2024,32990570.0,32070686.99,919883.0100000016,2.8682984255586152,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin,WI,2001,65218293.0,,,,1.0,5.0,39858.0,3.0,11.15,88883.34
Wisconsin,WI,2002,66999296.0,65218293.0,1781003.0,2.730833510162555,0.0,0.0,0.0,3.0,11.15,88883.34
Wisconsin,WI,2003,67241494.0,66999296.0,242198.0,0.361493350616699,0.0,0.0,0.0,3.0,11.15,88883.34
Wisconsin,WI,2004,67975709.0,67241494.0,734215.0,1.0919076247770465,2.0,12.0,95659.2,5.0,23.15,184542.53999999998
Wisconsin,WI,2005,70335683.0,67975709.0,2359974.0,3.4717901949356644,0.0,0.0,0.0,5.0,23.15,184542.53999999998
Wisconsin,WI,2006,69820749.0,70335683.0,-514934.0,-0.7321091912905715,0.0,0.0,0.0,5.0,23.15,184542.53999999998
Wisconsin,WI,2007,71301300.0,69820749.0,1480551.0,2.1205028894777396,1.0,1.0,7971.599999999999,6.0,24.15,192514.13999999998
Wisconsin,WI,2008,70121827.00999999,71301300.0,-1179472.9900000095,-1.6542096567664395,1.0,6.0,47829.6,7.0,30.15,240343.74
Wisconsin,WI,2009,66286438.98,70121827.00999999,-3835388.0299999863,-5.469606531291642,0.0,0.0,0.0,7.0,30.15,240343.74
Wisconsin,WI,2010,68752417.04,66286438.98,2465978.0600000024,3.7201848491876888,0.0,0.0,0.0,7.0,30.15,240343.74
Wisconsin,WI,2011,68611622.02,68752417.04,-140795.02000001073,-0.2047855567290041,0.0,0.0,0.0,7.0,30.15,240343.74
Wisconsin,WI,2012,68820089.91,68611622.02,208467.8900000006,0.3038375771662024,0.0,0.0,0.0,7.0,30.15,240343.74
Wisconsin,WI,2013,69124042.99,68820089.91,303953.0799999982,0.4416632997682729,1.0,8.6,66519.58537224,8.0,38.75,306863.32537224
Wisconsin,WI,2014,69494754.99,69124042.99,370712.0,0.5362996491012975,0.0,0.0,0.0,8.0,38.75,306863.32537224
Wisconsin,WI,2015,68698931.92,69494754.99,-795823.0699999928,-1.1451555878058832,1.0,18.0,125959.77329731485,9.0,56.75,432823.09866955486
Wisconsin,WI,2016,69736337.99,68698931.92,1037406.0699999928,1.5100759808144522,1.0,0.25,1876.2757897412528,10.0,57.0,434699.3744592961
Wisconsin,WI,2017,69079108.97,69736337.99,-657229.0199999958,-0.9424484263774228,0.0,0.0,0.0,10.0,57.0,434699.3744592961
Wisconsin,WI,2018,70959548.99,69079108.97,1880440.019999996,2.722154422716486,0.0,0.0,0.0,10.0,57.0,434699.3744592961
Wisconsin,WI,2019,69157539.99000001,70959548.99,-1802008.999999985,-2.5394876738209455,0.0,0.0,0.0,10.0,57.0,434699.3744592961
Wisconsin,WI,2020,67448361.05000001,69157539.99000001,-1709178.9399999976,-2.4714281917013534,0.0,0.0,0.0,10.0,57.0,434699.3744592961
Wisconsin,WI,2021,69426615.02,67448361.05000001,1978253.969999984,2.9329904229006964,0.0,0.0,0.0,10.0,57.0,434699.3744592961
Wisconsin,WI,2022,69875871.03,69426615.02,449256.01000000536,0.647094791918901,0.0,0.0,0.0,10.0,57.0,434699.3744592961
Wisconsin,WI,2023,68563903.99000001,69875871.03,-1311967.0399999917,-1.8775680655726223,0.0,0.0,0.0,10.0,57.0,434699.3744592961
Wisconsin,WI,2024,68291423.98,68563903.99000001,-272480.01000000536,-0.3974102904638369,1.0,20.0,127851.58377358498,11.0,77.0,562550.958232881
Wyoming,WY,2001,12949505.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2002,12874060.0,12949505.0,-75445.0,-0.5826091422027329,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2003,13253836.0,12874060.0,379776.0,2.949931878521616,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2004,13539513.0,13253836.0,285677.0,2.15542881321302,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2005,14137727.0,13539513.0,598214.0,4.418282991419263,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2006,14946612.0,14137727.0,808885.0,5.721464277814955,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2007,15535552.0,14946612.0,588940.0,3.940290950216678,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2008,16690248.99,15535552.0,1154696.9900000002,7.432609990298383,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2009,16561937.010000002,16690248.99,-128311.97999999858,-0.7687840970909241,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2010,17113458.009999998,16561937.010000002,551520.9999999963,3.3300513078089304,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2011,17417762.009999998,17113458.009999998,304304.0,1.7781561144578988,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2012,16971353.99,17417762.009999998,-446408.0199999995,-2.562947063714069,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2013,17053514.0,16971353.99,82160.01000000164,0.4841099304652572,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2014,17134075.02,17053514.0,80561.01999999955,0.4724012892592081,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2015,16924761.99,17134075.02,-209313.0300000012,-1.2216184985514391,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2016,16554869.999999998,16924761.99,-369891.9900000002,-2.1855077797758753,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2017,16778066.99,16554869.999999998,223196.99000000025,1.3482255674614192,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2018,16864677.99,16778066.99,86611.0,0.5162156048823835,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2019,16763496.01,16864677.99,-101181.97999999858,-0.5999639012378118,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2020,15331018.0,16763496.01,-1432478.0099999998,-8.545222363792599,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2021,15784712.0,15331018.0,453694.0,2.959320770479821,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2022,16499428.98,15784712.0,714716.9800000004,4.527906369150101,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2023,16790115.0,16499428.98,290686.01999999955,1.7617944254456226,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,WY,2024,17216901.01,16790115.0,426786.0100000016,2.5418885457306377,0.0,0.0,0.0,0.0,0.0,0.0
