state,state_abbr,year,cumulative_dc_mw,cumulative_dc_count,new_dc_mw,new_dc_count,cumulative_dc_energy_twh,new_dc_energy_twh,dc_share_of_state_pct,new_dc_share_of_change_pct,cumulative_ai_count,ai_ratio,cumulative_dc_mw_lag1,cumulative_dc_mw_lag2,dc_growth_mw,electricity_gwh,electricity_change_gwh,electricity_pct_change,log_dc_mw,log_elec_gwh,population_millions,gdp_billions,dc_per_million_pop,dc_mw_per_million_pop,dc_per_billion_gdp,elec_per_capita_mwh,dc_intensity,is_high_dc_state
Nebraska,NE,2020,264.55,18,0.0,0,1.8978868500000001,0.0,6088.525277619606,0.0,1,0.05555555555555555,264.55,36.0,0.0,31.171536019999998,0.7883460099999979,2.5946782077212105,5.581803146868408,3.4710820870803105,2.0,150,9.0,132.275,0.12,0.015585768009999999,176.36666666666667,0
Nebraska,NE,2021,264.55,18,0.0,0,1.8978868500000001,0.0,5868.330826702726,0.0,1,0.05555555555555555,264.55,264.55,0.0,32.34117002,1.169634000000002,3.7522501273262634,5.581803146868408,3.506792970288166,2.0,150,9.0,132.275,0.12,0.016170585010000002,176.36666666666667,0
Nebraska,NE,2022,1784.55,37,1520.0,19,12.616622849999999,10.718735999999998,37278.64229987547,100.0,20,0.5405405405405406,264.55,264.55,1520.0,33.84410502,1.5029350000000008,4.6471262451870965,7.48748177000282,3.550883969957384,2.0,150,18.5,892.275,0.24666666666666667,0.01692205251,1189.7,0
Nebraska,NE,2023,1784.55,37,0.0,0,12.616622849999999,0.0,37581.686749531444,0.0,20,0.5405405405405406,1784.55,264.55,0.0,33.571199009999994,-0.2729060100000069,-0.806362023279193,7.48748177000282,3.5430209368727152,2.0,150,18.5,892.275,0.24666666666666667,0.016785599505,1189.7,0
Nevada,NV,2005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.50063,1.1883240000000015,3.795070219357212,0.0,3.51156424462434,3.1,205,0.0,0.0,0.0,0.010484074193548387,0.0,0
Nevada,NV,2006,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.58626,2.085630000000002,6.417198681994786,0.0,3.5719596083019827,3.1,205,0.0,0.0,0.0,0.011156858064516129,0.0,0
Nevada,NV,2007,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.643402,1.057141999999999,3.056537480490804,0.0,3.601233384840674,3.1,205,0.0,0.0,0.0,0.011497871612903226,0.0,0
Nevada,NV,2008,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.192496,-0.45090600000000336,-1.2650475956251408,0.0,3.58885180452592,3.1,205,0.0,0.0,0.0,0.011352418064516128,0.0,0
Nevada,NV,2009,12.0,1,12.0,1,0.08672400000000001,0.08672400000000001,252.9602008738509,100.0,0,0.0,0.0,0.0,12.0,34.28365399,-0.9088420100000008,-2.5824880679108433,2.5649493574615367,3.5634197969205945,3.1,205,0.3225806451612903,3.8709677419354835,0.004878048780487805,0.011059243222580645,5.853658536585367,0
Nevada,NV,2010,24.0,2,12.0,1,0.17344800000000002,0.08672400000000001,513.5761702646776,100.0,0,0.0,12.0,0.0,12.0,33.772595,-0.5110589899999951,-1.4906782986115277,3.2188758248682006,3.5488295765394167,3.1,205,0.6451612903225806,7.741935483870967,0.00975609756097561,0.010894385483870969,11.707317073170733,0
Nevada,NV,2011,24.0,2,0.0,0,0.17344800000000002,0.0,511.3974242432417,0.0,0,0.0,24.0,12.0,0.0,33.916479,0.1438839999999999,0.4260377385865667,3.2188758248682006,3.552958895418023,3.1,205,0.6451612903225806,7.741935483870967,0.00975609756097561,0.010940799677419354,11.707317073170733,0
Nevada,NV,2012,27.55,3,3.55,1,0.19910385000000003,0.02565585,565.9588232792473,100.0,0,0.0,24.0,24.0,3.5500000000000007,35.17991801,1.263439009999999,3.725147914086244,3.351656936102019,3.588504213795427,3.1,205,0.9677419354838709,8.887096774193548,0.014634146341463415,0.011348360648387098,13.439024390243905,0
Nevada,NV,2013,27.55,3,0.0,0,0.19910385000000003,0.0,565.455778630344,0.0,0,0.0,27.55,24.0,0.0,35.21121501,0.03129699999999502,0.08896268601620604,3.351656936102019,3.5893688777575528,3.1,205,0.9677419354838709,8.887096774193548,0.014634146341463415,0.01135845645483871,13.439024390243905,0
Nevada,NV,2014,27.55,3,0.0,0,0.19910385000000003,0.0,567.641938797111,0.0,0,0.0,27.55,27.55,0.0,35.07560601,-0.1356089999999952,-0.38513013527503154,3.351656936102019,3.585616903132838,3.1,205,0.9677419354838709,8.887096774193548,0.014634146341463415,0.011314711616129033,13.439024390243905,0
Nevada,NV,2015,27.55,3,0.0,0,0.19910385000000003,0.0,552.7639188454981,0.0,0,0.0,27.55,27.55,0.0,36.019690000000004,0.9440839900000029,2.6915685782616157,3.351656936102019,3.611449933258319,3.1,205,0.9677419354838709,8.887096774193548,0.014634146341463415,0.011619254838709679,13.439024390243905,0
Nevada,NV,2016,27.55,3,0.0,0,0.19910385000000003,0.0,550.8531972799279,0.0,0,0.0,27.55,27.55,0.0,36.14463,0.12493999999999517,0.34686583921181763,3.351656936102019,3.614819211590368,3.1,205,0.9677419354838709,8.887096774193548,0.014634146341463415,0.011659558064516129,13.439024390243905,0
Nevada,NV,2017,27.55,3,0.0,0,0.19910385000000003,0.0,543.1420490042689,0.0,0,0.0,27.55,27.55,0.0,36.657786,0.5131560000000022,1.4197295697867212,3.351656936102019,3.6285397323346316,3.1,205,0.9677419354838709,8.887096774193548,0.014634146341463415,0.011825092258064517,13.439024390243905,0
Nevada,NV,2018,27.55,3,0.0,0,0.19910385000000003,0.0,527.0049336271151,0.0,0,0.0,27.55,27.55,0.0,37.780263010000006,1.1224770100000043,3.062042563072424,3.351656936102019,3.657911431895685,3.1,205,0.9677419354838709,8.887096774193548,0.014634146341463415,0.012187181616129033,13.439024390243905,0
Nevada,NV,2019,2667.92,75,2640.37,72,19.21623384,19.01712999,51960.50312925713,100.0,5,0.06666666666666667,27.55,27.55,2640.37,36.98238601,-0.7978770000000068,-2.111888421181234,7.889429175182353,3.6371225262123446,3.1,205,24.193548387096772,860.6193548387097,0.36585365853658536,0.011929801938709678,1301.4243902439025,0
Nevada,NV,2020,2987.92,79,320.0,4,21.47280984,2.2565759999999995,56161.705700964034,100.0,9,0.11392405063291139,2667.92,27.55,320.0,38.23389901,1.2515130000000028,3.38407857097591,8.002667397121472,3.6695411437609593,3.1,205,25.483870967741936,963.8451612903226,0.3853658536585366,0.01233351580967742,1457.5219512195124,0
Nevada,NV,2021,2987.92,79,0.0,0,21.47280984,0.0,55013.28841570728,0.0,9,0.11392405063291139,2987.92,2667.92,0.0,39.032042000000004,0.7981429900000023,2.0875270654223614,8.002667397121472,3.689680183444622,3.1,205,25.483870967741936,963.8451612903226,0.3853658536585366,0.012590981290322581,1457.5219512195124,0
Nevada,NV,2022,2987.92,79,0.0,0,21.47280984,0.0,54610.39170211746,0.0,9,0.11392405063291139,2987.92,2987.92,0.0,39.320007,0.2879649999999927,0.7377656541771314,8.002667397121472,3.6968477973742093,3.1,205,25.483870967741936,963.8451612903226,0.3853658536585366,0.012683873225806452,1457.5219512195124,0
Nevada,NV,2023,2987.92,79,0.0,0,21.47280984,0.0,56139.011584342006,0.0,9,0.11392405063291139,2987.92,2987.92,0.0,38.24935501,-1.0706519899999947,-2.7229191235901733,8.002667397121472,3.6699350112271545,3.1,205,25.483870967741936,963.8451612903226,0.3853658536585366,0.012338501616129031,1457.5219512195124,0
New Hampshire,NH,2005,2.0,1,0.0,0,0.014454,0.0,128.54137993715756,0.0,0,0.0,2.0,2.0,0.0,11.244628,0.27131900000000186,2.472535859511492,1.0986122886681098,2.505087310195822,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.008031877142857143,1.9047619047619047,0
New Hampshire,NH,2006,2.0,1,0.0,0,0.014454,0.0,130.2826134003609,0.0,0,0.0,2.0,2.0,0.0,11.094343,-0.15028500000000022,-1.3365048625886087,1.0986122886681098,2.4927378226196795,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007924530714285715,1.9047619047619047,0
New Hampshire,NH,2007,2.0,1,0.0,0,0.014454,0.0,128.6417341055279,0.0,0,0.0,2.0,2.0,0.0,11.235856,0.14151299999999978,1.2755419586360344,1.0986122886681098,2.5043706576675926,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.008025611428571429,1.9047619047619047,0
New Hampshire,NH,2008,2.0,1,0.0,0,0.014454,0.0,131.67185449886577,0.0,0,0.0,2.0,2.0,0.0,10.977289,-0.2585669999999993,-2.3012665879662335,1.0986122886681098,2.4830122732559543,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007840920714285715,1.9047619047619047,0
New Hampshire,NH,2009,2.0,1,0.0,0,0.014454,0.0,135.10314022731987,0.0,0,0.0,2.0,2.0,0.0,10.698493000000001,-0.2787959999999998,-2.539752756805435,1.0986122886681098,2.4594600300890344,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007641780714285715,1.9047619047619047,0
New Hampshire,NH,2010,2.0,1,0.0,0,0.014454,0.0,132.7263708217226,0.0,0,0.0,2.0,2.0,0.0,10.890074,0.19158099999999934,1.7907288437726634,1.0986122886681098,2.475703934400733,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007778624285714286,1.9047619047619047,0
New Hampshire,NH,2011,2.0,1,0.0,0,0.014454,0.0,132.98852385865874,0.0,0,0.0,2.0,2.0,0.0,10.86860699,-0.021467010000000286,-0.19712455581110178,1.0986122886681098,2.4738968462167663,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007763290707142857,1.9047619047619047,0
New Hampshire,NH,2012,2.0,1,0.0,0,0.014454,0.0,132.96828843392078,0.0,0,0.0,2.0,2.0,0.0,10.870261000000001,0.0016540100000010938,0.01521823359261143,1.0986122886681098,2.4740361965854,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007764472142857143,1.9047619047619047,0
New Hampshire,NH,2013,2.0,1,0.0,0,0.014454,0.0,130.8850744388577,0.0,0,0.0,2.0,2.0,0.0,11.04327599,0.17301498999999865,1.5916360241948067,1.0986122886681098,2.4885064950629987,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007888054278571428,1.9047619047619047,0
New Hampshire,NH,2014,2.0,1,0.0,0,0.014454,0.0,132.07139091898168,0.0,0,0.0,2.0,2.0,0.0,10.944081,-0.0991949899999991,-0.8982388024153609,1.0986122886681098,2.480235841861583,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007817200714285714,1.9047619047619047,0
New Hampshire,NH,2015,2.0,1,0.0,0,0.014454,0.0,131.4101663683254,0.0,0,0.0,2.0,2.0,0.0,10.999149,0.05506799999999856,0.5031761003961737,1.0986122886681098,2.484835730606628,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007856535,1.9047619047619047,0
New Hampshire,NH,2016,2.0,1,0.0,0,0.014454,0.0,132.54523918532567,0.0,0,0.0,2.0,2.0,0.0,10.904955990000001,-0.09419300999999791,-0.8563663425233891,1.0986122886681098,2.4769547831659287,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007789254278571429,1.9047619047619047,0
New Hampshire,NH,2017,2.0,1,0.0,0,0.014454,0.0,133.99138125423255,0.0,0,0.0,2.0,2.0,0.0,10.78726099,-0.11769500000000122,-1.0792799173873713,1.0986122886681098,2.4670193711898465,1.4,105,0.7142857142857143,1.4285714285714286,0.009523809523809525,0.007705186421428572,1.9047619047619047,0
New Hampshire,NH,2018,110.0,10,108.0,9,0.7949700000000001,0.7805160000000001,7196.718830691589,100.0,0,0.0,2.0,2.0,108.0,11.04628399,0.2590229999999991,2.40119340989449,4.709530201312334,2.488756229804366,1.4,105,7.142857142857143,78.57142857142857,0.09523809523809523,0.00789020285,104.76190476190476,0
New Hampshire,NH,2019,110.0,10,0.0,0,0.7949700000000001,0.0,7421.5408433806815,0.0,0,0.0,110.0,2.0,0.0,10.711657010000001,-0.3346269799999977,-3.0293171921247852,4.709530201312334,2.460584671441771,1.4,105,7.142857142857143,78.57142857142857,0.09523809523809523,0.007651183578571429,104.76190476190476,0
New Hampshire,NH,2020,110.0,10,0.0,0,0.7949700000000001,0.0,7434.122068183363,0.0,0,0.0,110.0,110.0,0.0,10.69352901,-0.01812800000000081,-0.16923618804333623,4.709530201312334,2.459035612732348,1.4,105,7.142857142857143,78.57142857142857,0.09523809523809523,0.007638235007142858,104.76190476190476,0
New Hampshire,NH,2021,110.0,10,0.0,0,0.7949700000000001,0.0,7315.270045162474,0.0,0,0.0,110.0,110.0,0.0,10.86726799,0.17373897999999954,1.624711354292193,4.709530201312334,2.473784021220633,1.4,105,7.142857142857143,78.57142857142857,0.09523809523809523,0.007762334278571429,104.76190476190476,0
New Hampshire,NH,2022,110.0,10,0.0,0,0.7949700000000001,0.0,7348.497383558896,0.0,0,0.0,110.0,110.0,0.0,10.81813,-0.04913799000000019,-0.4521650707907147,4.709530201312334,2.4696347930322147,1.4,105,7.142857142857143,78.57142857142857,0.09523809523809523,0.007727235714285714,104.76190476190476,0
New Hampshire,NH,2023,110.0,10,0.0,0,0.7949700000000001,0.0,7477.627659871602,0.0,0,0.0,110.0,110.0,0.0,10.63131298,-0.18681701999999945,-1.7268882884565024,4.709530201312334,2.4537008561170315,1.4,105,7.142857142857143,78.57142857142857,0.09523809523809523,0.007593794985714286,104.76190476190476,0
New Jersey,NJ,2005,51.4,7,0.0,0,0.37146780000000007,0.0,453.5802876724887,0.0,0,0.0,51.4,51.4,0.0,81.896813,4.303645999999986,5.546423952511161,3.9589065913269965,4.41759661749394,9.3,700,0.7526881720430108,5.526881720430107,0.01,0.008806108924731182,7.3428571428571425,0
New Jersey,NJ,2006,63.4,8,12.0,1,0.4581918000000001,0.08672400000000001,575.0330753473602,100.0,0,0.0,51.4,51.4,12.0,79.680947,-2.2158659999999912,-2.7056803785514725,4.165113633110308,4.390502450746426,9.3,700,0.8602150537634408,6.817204301075268,0.011428571428571429,0.00856784376344086,9.057142857142857,0
New Jersey,NJ,2007,87.4,10,24.0,2,0.6316398000000001,0.17344800000000002,770.9097873426298,100.0,0,0.0,63.4,51.4,24.000000000000007,81.934334,2.2533870000000036,2.828012322694914,4.481871969643598,4.418049138040521,9.3,700,1.075268817204301,9.397849462365592,0.014285714285714285,0.008810143440860216,12.485714285714286,0
New Jersey,NJ,2008,87.4,10,0.0,0,0.6316398000000001,0.0,784.4552719331754,0.0,0,0.0,87.4,63.4,0.0,80.519543,-1.4147910000000081,-1.726737657988418,4.481871969643598,4.400842782912495,9.3,700,1.075268817204301,9.397849462365592,0.014285714285714285,0.008658015376344086,12.485714285714286,0
New Jersey,NJ,2009,87.4,10,0.0,0,0.6316398000000001,0.0,833.5194316093487,0.0,0,0.0,87.4,87.4,0.0,75.779853,-4.739689999999996,-5.886384625903796,4.481871969643598,4.340942275009735,9.3,700,1.075268817204301,9.397849462365592,0.014285714285714285,0.008148371290322582,12.485714285714286,0
New Jersey,NJ,2010,228.8,17,141.4,7,1.6535376000000002,1.0218978,2088.3424677866965,100.0,0,0.0,87.4,87.4,141.4,79.17942701,3.399574009999995,4.486118506986276,5.437209365414655,4.384266960892991,9.3,700,1.8279569892473118,24.602150537634408,0.024285714285714285,0.0085139168827957,32.68571428571429,0
New Jersey,NJ,2011,228.8,17,0.0,0,1.6535376000000002,0.0,2151.369659178574,0.0,0,0.0,228.8,87.4,0.0,76.85976201000001,-2.3196649999999863,-2.9296309503566165,5.437209365414655,4.354909285537515,9.3,700,1.8279569892473118,24.602150537634408,0.024285714285714285,0.008264490538709679,32.68571428571429,0
New Jersey,NJ,2012,240.8,18,12.0,1,1.7402616000000002,0.08672400000000001,2318.712901982555,100.0,0,0.0,228.8,228.8,12.0,75.05291399000001,-1.8068480200000039,-2.3508373858416576,5.488110938180692,4.331429334736519,9.3,700,1.9354838709677418,25.892473118279568,0.025714285714285714,0.008070205805376344,34.4,0
New Jersey,NJ,2013,270.8,19,30.0,1,1.9570716000000001,0.21681,2621.930198143819,100.0,0,0.0,240.8,228.8,30.0,74.64239900000001,-0.4105149899999958,-0.5469674236162136,5.605066501717044,4.326016959310582,9.3,700,2.043010752688172,29.118279569892472,0.027142857142857142,0.008026064408602152,38.68571428571429,0
New Jersey,NJ,2014,271.081,20,0.281,1,1.9591023870000002,0.002030787000000001,2652.23555897306,100.0,0,0.0,270.8,240.8,0.2810000000000059,73.86607801,-0.7763209900000163,-1.0400536429704197,5.606099816081777,4.315700890871573,9.3,700,2.150537634408602,29.148494623655914,0.02857142857142857,0.007942589033333333,38.725857142857144,0
New Jersey,NJ,2015,351.081,21,80.0,1,2.523246387,0.5641439999999999,3342.507600899993,100.0,1,0.047619047619047616,271.081,270.8,80.0,75.48962301,1.6235450000000071,2.1979574978655445,5.863861262762379,4.337155084703509,9.3,700,2.258064516129032,37.75064516129032,0.03,0.00811716376451613,50.154428571428575,0
New Jersey,NJ,2016,367.081,23,16.0,2,2.638878387,0.11563200000000001,3501.7256013856227,100.0,1,0.043478260869565216,351.081,271.081,16.0,75.35937099,-0.13025202000000036,-0.17254294670771644,5.908303022644218,4.335450761395647,9.3,700,2.4731182795698925,39.4710752688172,0.032857142857142856,0.008103158170967741,52.44014285714286,0
New Jersey,NJ,2017,367.081,23,0.0,0,2.638878387,0.0,3596.037971495827,0.0,1,0.043478260869565216,367.081,351.081,0.0,73.38294,-1.9764309899999972,-2.62267447835023,5.908303022644218,4.3092266144702664,9.3,700,2.4731182795698925,39.4710752688172,0.032857142857142856,0.00789063870967742,52.44014285714286,0
New Jersey,NJ,2018,1593.9810000000002,81,1226.9,58,11.382869486999999,8.743991099999999,14974.15726152608,100.0,13,0.16049382716049382,367.081,367.081,1226.9,76.016762,2.633821999999995,3.5891475593646085,7.374617102922288,4.34402308647471,9.3,700,8.709677419354838,171.3958064516129,0.11571428571428571,0.008173845376344087,227.71157142857146,0
New Jersey,NJ,2019,1593.9810000000002,81,0.0,0,11.382869486999999,0.0,15399.590181428917,0.0,13,0.16049382716049382,1593.9810000000002,367.081,0.0,73.91670397,-2.1000580299999996,-2.762624945798138,7.374617102922288,4.316376882614531,9.3,700,8.709677419354838,171.3958064516129,0.11571428571428571,0.007948032684946238,227.71157142857146,0
New Jersey,NJ,2020,1593.9810000000002,81,0.0,0,11.382869486999999,0.0,15809.931593422274,0.0,13,0.16049382716049382,1593.9810000000002,1593.9810000000002,0.0,71.99822099000001,-1.9184829799999932,-2.5954660813591377,7.374617102922288,4.290435070851438,9.3,700,8.709677419354838,171.3958064516129,0.11571428571428571,0.007741744192473118,227.71157142857146,0
New Jersey,NJ,2021,1593.9810000000002,81,0.0,0,11.382869486999999,0.0,15577.934713811448,0.0,13,0.16049382716049382,1593.9810000000002,1593.9810000000002,0.0,73.07046599,1.0722449999999952,1.4892659641533668,7.374617102922288,4.305016883216425,9.3,700,8.709677419354838,171.3958064516129,0.11571428571428571,0.00785703935376344,227.71157142857146,0
New Jersey,NJ,2022,1593.9810000000002,81,0.0,0,11.382869486999999,0.0,15290.77281617877,0.0,13,0.16049382716049382,1593.9810000000002,1593.9810000000002,0.0,74.442735,1.3722690099999966,1.878007744179156,7.374617102922288,4.323373891644713,9.3,700,8.709677419354838,171.3958064516129,0.11571428571428571,0.008004595161290323,227.71157142857146,0
New Jersey,NJ,2023,1593.9810000000002,81,0.0,0,11.382869486999999,0.0,16010.35100174842,0.0,13,0.16049382716049382,1593.9810000000002,1593.9810000000002,0.0,71.09693901,-3.345795989999999,-4.494456027173101,7.374617102922288,4.278011588604652,9.3,700,8.709677419354838,171.3958064516129,0.11571428571428571,0.0076448321516129035,227.71157142857146,0
New Mexico,NM,2005,24.0,2,0.0,0,0.17344800000000002,0.0,840.3915489697126,0.0,0,0.0,24.0,24.0,0.0,20.638951000000002,0.793216000000001,3.9969091595750976,3.2188758248682006,3.074494977757117,2.1,115,0.9523809523809523,11.428571428571429,0.017391304347826087,0.009828071904761905,20.869565217391305,0
New Mexico,NM,2006,24.0,2,0.0,0,0.17344800000000002,0.0,809.1828688996205,0.0,0,0.0,24.0,24.0,0.0,21.434956999999997,0.7960059999999949,3.8568142344055896,3.2188758248682006,3.1106203227780154,2.1,115,0.9523809523809523,11.428571428571429,0.017391304347826087,0.01020712238095238,20.869565217391305,0
New Mexico,NM,2007,24.0,2,0.0,0,0.17344800000000002,0.0,778.9326402541761,0.0,0,0.0,24.0,24.0,0.0,22.267394,0.8324370000000023,3.883548728369282,3.2188758248682006,3.147052981356596,2.1,115,0.9523809523809523,11.428571428571429,0.017391304347826087,0.010603520952380952,20.869565217391305,0
New Mexico,NM,2008,24.0,2,0.0,0,0.17344800000000002,0.0,787.036709321871,0.0,0,0.0,24.0,24.0,0.0,22.038108,-0.22928599999999832,-1.029693910297713,3.2188758248682006,3.137149714400263,2.1,115,0.9523809523809523,11.428571428571429,0.017391304347826087,0.010494337142857142,20.869565217391305,0
New Mexico,NM,2009,24.0,2,0.0,0,0.17344800000000002,0.0,801.2514908201938,0.0,0,0.0,24.0,24.0,0.0,21.647136009999997,-0.39097199000000415,-1.7740723931473796,3.2188758248682006,3.120033398459526,2.1,115,0.9523809523809523,11.428571428571429,0.017391304347826087,0.010308160004761905,20.869565217391305,0
New Mexico,NM,2010,24.0,2,0.0,0,0.17344800000000002,0.0,773.3428732975815,0.0,0,0.0,24.0,24.0,0.0,22.42834401,0.781208000000003,3.6088284364228147,3.2188758248682006,3.153946571831529,2.1,115,0.9523809523809523,11.428571428571429,0.017391304347826087,0.010680163814285715,20.869565217391305,0
New Mexico,NM,2011,24.0,2,0.0,0,0.17344800000000002,0.0,752.7581011386295,0.0,0,0.0,24.0,24.0,0.0,23.04166501,0.6133209999999991,2.7345799570692386,3.2188758248682006,3.179788367252006,2.1,115,0.9523809523809523,11.428571428571429,0.017391304347826087,0.010972221433333334,20.869565217391305,0
